name;suspiciousness_value
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():188;1.0
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():189;1.0
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():239;0.4082482904638631
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():187;0.3779644730092272
org.apache.commons.math.analysis.solvers$RegulaFalsiSolver#RegulaFalsiSolver():43;0.3333333333333333
org.apache.commons.math.analysis.solvers$RegulaFalsiSolver#RegulaFalsiSolver():44;0.3333333333333333
org.apache.commons.math.analysis.solvers$BaseSecantSolver#solve(int,org.apache.commons.math.analysis.UnivariateRealFunction,double,double,double):124;0.2773500981126146
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():237;0.2182178902359924
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():171;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():174;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():175;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():176;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():178;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():198;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():199;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():204;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():235;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():252;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver$1#<clinit>():205;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver$1#<clinit>():178;0.21320071635561041
org.apache.commons.math.analysis.solvers$BaseSecantSolver#BaseSecantSolver(double,org.apache.commons.math.analysis.solvers.BaseSecantSolver$Method):68;0.2
org.apache.commons.math.analysis.solvers$BaseSecantSolver#BaseSecantSolver(double,org.apache.commons.math.analysis.solvers.BaseSecantSolver$Method):69;0.2
org.apache.commons.math.analysis.solvers$BaseSecantSolver#BaseSecantSolver(double,org.apache.commons.math.analysis.solvers.BaseSecantSolver$Method):70;0.2
org.apache.commons.math.analysis.solvers$BaseSecantSolver#BaseSecantSolver(double,org.apache.commons.math.analysis.solvers.BaseSecantSolver$Method):71;0.2
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():149;0.19611613513818404
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():150;0.19611613513818404
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():151;0.19611613513818404
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():155;0.19611613513818404
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():160;0.19611613513818404
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():161;0.19611613513818404
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():166;0.19611613513818404
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():146;0.18569533817705186
org.apache.commons.math.analysis.solvers$BaseSecantSolver#solve(int,org.apache.commons.math.analysis.UnivariateRealFunction,double,double,double,org.apache.commons.math.analysis.solvers.AllowedSolution):116;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver#solve(int,org.apache.commons.math.analysis.UnivariateRealFunction,double,double,double,org.apache.commons.math.analysis.solvers.AllowedSolution):117;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():130;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():131;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():132;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():133;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():138;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver#doSolve():141;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver$Method#BaseSecantSolver$Method(java.lang.String,int):256;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver$Method#<clinit>():262;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver$Method#<clinit>():265;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver$Method#<clinit>():268;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseSecantSolver$Method#<clinit>():256;0.17677669529663687
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#verifyBracketing(double,double):283;0.17149858514250882
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#verifyBracketing(org.apache.commons.math.analysis.UnivariateRealFunction,double,double):380;0.17149858514250882
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#verifyBracketing(double,double):282;0.15811388300841897
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#isBracketing(org.apache.commons.math.analysis.UnivariateRealFunction,double,double):305;0.15811388300841897
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#isBracketing(org.apache.commons.math.analysis.UnivariateRealFunction,double,double):308;0.15811388300841897
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#isBracketing(org.apache.commons.math.analysis.UnivariateRealFunction,double,double):309;0.15811388300841897
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#isBracketing(org.apache.commons.math.analysis.UnivariateRealFunction,double,double):310;0.15811388300841897
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#verifyBracketing(org.apache.commons.math.analysis.UnivariateRealFunction,double,double):371;0.15811388300841897
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#verifyBracketing(org.apache.commons.math.analysis.UnivariateRealFunction,double,double):374;0.15811388300841897
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#verifyBracketing(org.apache.commons.math.analysis.UnivariateRealFunction,double,double):375;0.15811388300841897
org.apache.commons.math.analysis.solvers$AllowedSolution#AllowedSolution(java.lang.String,int):41;0.12803687993289598
org.apache.commons.math.analysis.solvers$AllowedSolution#<clinit>():48;0.12803687993289598
org.apache.commons.math.analysis.solvers$AllowedSolution#<clinit>():55;0.12803687993289598
org.apache.commons.math.analysis.solvers$AllowedSolution#<clinit>():62;0.12803687993289598
org.apache.commons.math.analysis.solvers$AllowedSolution#<clinit>():68;0.12803687993289598
org.apache.commons.math.analysis.solvers$AllowedSolution#<clinit>():74;0.12803687993289598
org.apache.commons.math.analysis.solvers$AllowedSolution#<clinit>():41;0.12803687993289598
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#solve(int,org.apache.commons.math.analysis.UnivariateRealFunction,double,double):195;0.08032193289024989
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#getRelativeAccuracy():134;0.07832604499879574
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#getAbsoluteAccuracy():128;0.07692307692307693
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#getFunctionValueAccuracy():140;0.07669649888473704
org.apache.commons.math.analysis.solvers$AbstractUnivariateRealSolver#AbstractUnivariateRealSolver(double):37;0.07516460280028289
org.apache.commons.math.analysis.solvers$AbstractUnivariateRealSolver#AbstractUnivariateRealSolver(double):38;0.07516460280028289
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#verifyInterval(double,double):340;0.07412493166611012
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#BaseAbstractUnivariateRealSolver(double):65;0.07372097807744857
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#BaseAbstractUnivariateRealSolver(double):68;0.07372097807744857
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#getMin():110;0.07372097807744857
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#getMax():116;0.07372097807744857
org.apache.commons.math.analysis.solvers$UnivariateRealSolverUtils#verifyInterval(double,double):336;0.07372097807744857
org.apache.commons.math.analysis.solvers$BaseAbstractUnivariateRealSolver#computeObjectiveValue(double):153;0.07352146220938077
