name;suspiciousness_value
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():368;1.0
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():369;1.0
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():370;1.0
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():371;1.0
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():372;1.0
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():373;1.0
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():374;1.0
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():375;1.0
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():376;1.0
org.jfree.data.time.junit$TimePeriodValuesTests#testGetMaxMiddleIndex():377;1.0
org.jfree.data.time$TimePeriodValues#getMaxMiddleIndex():552;0.7071067811865475
org.jfree.data.time$TimePeriodValues#updateBounds(org.jfree.data.time.TimePeriod,int):267;0.4472135954999579
org.jfree.data.time$TimePeriodValues#updateBounds(org.jfree.data.time.TimePeriod,int):292;0.4472135954999579
org.jfree.data.time$TimePeriodValues#updateBounds(org.jfree.data.time.TimePeriod,int):317;0.4472135954999579
org.jfree.data.time.junit$TimePeriodValuesTests#TimePeriodValuesTests(java.lang.String):98;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#TimePeriodValuesTests(java.lang.String):99;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#suite():89;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():106;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():108;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():109;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():110;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():111;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():112;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():113;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():117;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():119;0.31622776601683794
org.jfree.data.time.junit$TimePeriodValuesTests#setUp():121;0.31622776601683794
